BD,IDMAP,IPCA,LAMP,LMDS,MDS,PBC,TSNE,UMAP
g2-512-70,0.7349207738711143,0.800291006020385,0.8001151071279098,0.8015113711795869,0.7428177557355722,0.7438272731047798,0.6905501496174321,0.670922423864608
g2-512-80,0.7438282966135954,0.8049111848124477,0.7963488569334699,0.8051083629102026,0.7399410675615303,0.7453388890016205,0.6932155360820468,0.66995789992669
g2-512-90,0.7543840103438921,0.8094841261112539,0.8003667081837863,0.809946327153041,0.7371205487873957,0.7436978073677245,0.6933925482220571,0.67266216056183
g2-64-100,0.739406835505562,0.8048030119572045,0.8035086341072188,0.8049542040621891,0.7329851914861033,0.6801387269791908,0.6916541645873822,0.6625634383934338
g2-64-10,0.7201518349115243,0.7242656796057154,0.7252038297070508,0.7242987397595897,0.716336513233706,0.6714146123315714,0.6991745970102776,0.6805216051473366
g2-64-20,0.733859636813674,0.7455401646132647,0.7462225078895706,0.7451675699474631,0.7290425510793079,0.6697404611110932,0.7055048169713041,0.6794389790769441
g2-64-30,0.742196508861704,0.7628646196428549,0.7647839811342172,0.7624170060703551,0.7399693547967157,0.6705549171260137,0.7020268939798344,0.6796402107684462
g2-64-40,0.75240626842812,0.7774241735743777,0.7770379387494042,0.7777077424419375,0.7465751980473632,0.6754671059245912,0.704595115366802,0.6785178759764332
g2-64-50,0.7523878755189464,0.7868600744204388,0.7857090819954072,0.7868355154922065,0.7493716347804746,0.6649614625309336,0.7036095537303299,0.6788733606721704
g2-64-60,0.7574301875947993,0.7972884184336985,0.796155724106207,0.7981199077096092,0.7501720612721544,0.6906657026448079,0.7084498416447075,0.6823305976555906
g2-64-70,0.7527701631453099,0.8032031231526103,0.8022575913453107,0.8027901391954899,0.7468323861428783,0.6752704840906698,0.7013396454661207,0.679185387372055
g2-64-80,0.7505372705054703,0.8070635438471893,0.8065811525609851,0.8066421913181099,0.7435978608842952,0.6947794082450559,0.7005027796820246,0.6801981182588578
g2-64-90,0.7435096581164375,0.8082129418652663,0.8079196559078893,0.8086193445931888,0.7392861035596254,0.6654511438439542,0.7004127449789801,0.67270139961436
gaussian-10d-10c-no0,0.7506174224962601,0.7068049826464982,0.7408024377536775,0.7385901595359708,0.7502773842113056,0.736064648672785,0.6832196155228758,0.6706045079852572
gaussian-10d-10c-no1,0.7497073621961058,0.733313289051014,0.7522509146465499,0.7352411187849184,0.744748917938288,0.734607101689993,0.7049542160790647,0.6732587359088095
gaussian-10d-10c-no2,0.7404117846838593,0.7374122984262645,0.7497670925681081,0.7442156922474219,0.7496434535246557,0.7385116903611945,0.6909122554174819,0.6593562453591483
gaussian-10d-10c-no3,0.7389286108638172,0.700914819413324,0.7353458647471335,0.7124927987733428,0.7379072798614105,0.759027063593451,0.6861480559424672,0.6740992223688169
gaussian-10d-10c-no4,0.7337582075093592,0.7309424641023086,0.7193386792932406,0.7134209276276819,0.7303903266061974,0.737165393191243,0.6912973962335632,0.6732823361370995
gaussian-10d-10c-no5,0.7459572181262977,0.7273253098492105,0.7508651407197873,0.7417888391347712,0.7274454182228175,0.7470893642223599,0.6858065911160287,0.6735739868094259
gaussian-10d-10c-no6,0.7362023176865089,0.7273067124456926,0.7407978786681959,0.738606098322083,0.7343105509122205,0.728753869487158,0.7073108333554894,0.6724307467418738
gaussian-10d-10c-no7,0.7481953116464891,0.7222465279404459,0.7444993061674483,0.7212765124906826,0.7382420967794295,0.7202784437437116,0.6917887989562889,0.6516363137463153
gaussian-10d-10c-no8,0.7522357417089724,0.7021768191112565,0.7432582283624354,0.7282328290633868,0.7502815176050831,0.7164058255621298,0.6936163384080485,0.6272780558964974
gaussian-10d-10c-no9,0.7487345939335436,0.7295289867441112,0.7364836498470974,0.7367191861408997,0.7289275914081128,0.7472697096645197,0.7063786239375636,0.672021261023794
gaussian-10d-20c-no0,0.7649925896077063,0.7367446521758513,0.774487416299354,0.769047726450007,0.7819591025721572,0.7297659341976498,0.6669930595927679,0.705494302498675
gaussian-10d-20c-no1,0.7594980065874408,0.7668151303358416,0.7851126301696898,0.7610620969063943,0.7815296068510833,0.7587491392778176,0.7217747023358205,0.7144247112496389
gaussian-10d-20c-no2,0.7597698330770395,0.710265221335461,0.7688634061413469,0.7417061490576824,0.7685067507031661,0.7510943717575163,0.6994894833255073,0.6900168959132627
gaussian-10d-20c-no3,0.7569797538143781,0.7088038780396292,0.7605969709651774,0.7327693454127882,0.7683539789450287,0.7484980833196543,0.663437730479059,0.6869373416976398
gaussian-10d-20c-no4,0.7652049984786687,0.6996579010001575,0.7695848409380838,0.7398711975504184,0.7836821441463392,0.7370419025911247,0.6784255674079074,0.7050488444583778
gaussian-10d-20c-no5,0.774475598783787,0.7332719703150115,0.7796297173124673,0.7522337331918715,0.78579064243403,0.7576070154258284,0.6962177006892715,0.7061288048520831
gaussian-10d-20c-no6,0.7511143526730549,0.7337800601305744,0.7774000583503385,0.7392343185442132,0.7741984902419706,0.7617158814622492,0.6518470676303386,0.7412730705377836
gaussian-10d-20c-no7,0.7580517124036757,0.7518049278404682,0.7825797361538605,0.7589208210096998,0.7865420487674684,0.7395708467703985,0.6790574099659319,0.7474257305395879
gaussian-10d-20c-no8,0.7487706213239671,0.7317649251167563,0.7686468777760573,0.7218965320483117,0.7666329134778243,0.7461086392606125,0.699218531716243,0.7248664920303811
gaussian-10d-20c-no9,0.744792927821982,0.7544164920988551,0.7838809130020904,0.767642784269774,0.776804776874065,0.7767067951859008,0.6922377243049128,0.7188451935819288
gaussian-10d-40c-no0,0.6710676408275363,0.6853973817918698,0.7085142697641904,0.6870185893769329,0.7200303106140039,0.716534897731677,0.686229135133952,0.7098571426968991
gaussian-10d-40c-no1,0.6565825306730144,0.6616327965212827,0.7147228178340536,0.6923503984694627,0.7165202109688499,0.7060859260285117,0.6698388094389377,0.8070398784692531
gaussian-10d-40c-no2,0.6788503663904613,0.6331828515174254,0.7127894330836504,0.6896950858892962,0.7192082309102357,0.7174054318761189,0.6543991947873613,0.8096016143444291
gaussian-10d-40c-no3,0.6679600146491704,0.6628857953408267,0.7021139494454218,0.6811180453919701,0.7202318437342405,0.7153778235609154,0.6785832624060564,0.6895050861931351
gaussian-10d-40c-no4,0.6648047510777522,0.6772657265309571,0.7081257191173846,0.6806950772132102,0.7114783725617424,0.7126665986368818,0.6407647237503219,0.793044395838398
gaussian-10d-40c-no5,0.661867624707272,0.6795197829881319,0.7027750297211061,0.6939487702593506,0.7143607430372474,0.7081191891776287,0.6704237420681926,0.6978418513239876
gaussian-10d-40c-no6,0.685245684889037,0.7007189273695154,0.7164074328712527,0.7004948145226837,0.7126620920071174,0.707017696235388,0.6676898242624969,0.7088120378141933
gaussian-10d-40c-no7,0.6717090993370964,0.6642118355862514,0.7048402909815988,0.6826804651789962,0.7201118532128132,0.7183036027723493,0.686302601643507,0.8033070438014491
gaussian-10d-40c-no8,0.6793509735338367,0.6733839663790502,0.71274779480211,0.6876840448506203,0.7115305625832549,0.6862245143330596,0.6774203950310577,0.6920138078294973
gaussian-10d-40c-no9,0.695438730322854,0.6755286911645457,0.7254508725464588,0.6898649981261004,0.7334303360481595,0.691090957189345,0.6582215687734452,0.7978505788626334
gaussian-10d-4c-no0,0.7893782526314317,0.795296992275041,0.7985022888379657,0.7939514586991552,0.7663911191646917,0.7779085541747799,0.7316977547804511,0.7128696051105723
gaussian-10d-4c-no1,0.7804243990985416,0.7999736395280164,0.8048607263386659,0.7903524759332926,0.7745383038340914,0.7871750654766965,0.734249267616452,0.7637560629272159
gaussian-10d-4c-no2,0.7902061968415933,0.7898222699513934,0.7929329672695069,0.7925744663338208,0.7838087215994494,0.7405273569073907,0.7376036302242426,0.7082491909244364
gaussian-10d-4c-no3,0.7892050436020761,0.7799960754600234,0.8022018221665308,0.8064329907071783,0.7894588188186968,0.7607851065516518,0.7471488871946679,0.7291686584550974
gaussian-10d-4c-no4,0.789499138114284,0.7963896702150783,0.8008148905806903,0.7984469531756339,0.7710665013520418,0.7670896865419286,0.7379022955901218,0.6991585866544541
gaussian-10d-4c-no5,0.785489113582374,0.7965136717989687,0.799063958733326,0.8000411674907433,0.7783703904237368,0.7850944036706896,0.7464245189850113,0.713011235278438
gaussian-10d-4c-no6,0.7957721997588295,0.7772697218394211,0.7993312673316422,0.8016565337894761,0.7858591052779043,0.7794445553842684,0.7388330868074675,0.7452790205873691
gaussian-10d-4c-no7,0.802497469094954,0.8059317890528191,0.80279717232372,0.8118791612407676,0.7967856799887111,0.7563485393922534,0.7535789039282739,0.6892976193092469
gaussian-10d-4c-no8,0.7972000678950083,0.7986274267839626,0.8020806664307685,0.8040519751323035,0.7931587108841144,0.7722314225703004,0.7498655302882756,0.714866855391342
gaussian-10d-4c-no9,0.7917730511780208,0.8012788540186724,0.7959648100425836,0.8025707666798594,0.7895111145570415,0.7755923137792896,0.7317826804200241,0.7187960622068733
german,0.6918066055714671,0.6826272400578011,0.70053231575109,0.7027144400443793,0.6981408637792768,0.5949219061713549,0.6212968385985274,0.6172829798428552
glass,0.7357094551601129,0.7285850826042019,0.7420035265158356,0.7379632174572771,0.7277058326654042,0.6748158221743554,0.6647208083710388,0.7486982385143104
har,0.7442301875007395,0.7344823361210862,0.754964022777556,0.7385152296165949,0.7352579151719392,0.7613646161940586,0.7431289077336325,0.6824104529261554
hatespeech,0.659166979241839,0.6563072660995596,0.645779338559619,0.6579808217870059,0.6227103181163693,0.5345570174224045,0.5779698245354425,0.7174186000557755
heart-h,0.7417448609853585,0.7496004647114447,0.7475164802086246,0.7494026215198301,0.7445046392289216,0.7003802274012647,0.6455172654419832,0.6864027586340411
heart-long-beach,0.6466463250654916,0.6615193168896316,0.6498451704696637,0.6632855618570582,0.6422695603823019,0.5832235834003487,0.6066667849219183,0.645799596134918
heart-switzerland,0.666566354502576,0.6567546273016015,0.6581521801434169,0.6762490203198259,0.6676298565288403,0.5626225133254786,0.6016304951599668,0.5656022907036345
heart,0.747869313647447,0.7580472716984942,0.7425186272943859,0.7528503147745206,0.7477431245047226,0.6875922499382365,0.689382968509043,0.6331532381050672
hepatitis,0.7506720223092114,0.755593727843594,0.7568281022881884,0.7452059247079765,0.7394190905951114,0.6920374977380993,0.6896113280009748,0.6151981060930117
hill-valley,0.7160800907766048,0.716857985576889,0.6723397556536185,0.7180419820478212,0.7144234224132144,0.6798119895533897,0.6153895876785628,0.8365295785992046
hiva,0.716135332291626,0.7426477249111263,0.741768726465217,0.7470539844552138,0.7146006205263457,0.763889398795594,0.659204060107479,0.7791943826604278
horse-colic,0.7109273071330927,0.7263318245016974,0.7141281404089418,0.7284852169130528,0.6906566448106659,0.5955614048671503,0.6579159595641759,0.5791151833498082
house-votes-84,0.7594995452861669,0.7799966047969946,0.7715089937567732,0.7788958281691121,0.7456001959268928,0.7075988213440702,0.7013065793980674,0.6626698592514563
imdb,0.5941685365490608,0.5686128054037141,0.5704072664106067,0.5684254190822684,0.5315198749954126,0.4291756234813384,0.5472958246413462,0.47954923070555616
ionosphere,0.7560420753092421,0.7269456894632554,0.7368123934121484,0.7298070943303162,0.7471782515920251,0.6611819736424767,0.6702974804799531,0.6306045836636534
isolet,0.6731626455120155,0.6971498990311564,0.7047522530670832,0.6981288064511801,0.657460928639525,0.7612329578758745,0.6904952381817553,0.6986310244608136
kc1-binary,0.7450905314327653,0.7562678081724774,0.748427234710238,0.7565587714607434,0.7424041780023902,0.6314856382482545,0.6667827037168602,0.6179613542746701
kc1-top5,0.7876239317509515,0.8004057392069601,0.7913828997348686,0.808575897676404,0.7847687100220947,0.682012265000393,0.7107235904163677,0.6659835648127781
kc3,0.7904667589732319,0.8015820820593029,0.7890457175845385,0.7988131640484438,0.7804503332434991,0.6951751255876802,0.7069761603050015,0.6173526524402025
kdd_synthetic_control,0.7931874495815985,0.7881486674833654,0.8034775123904678,0.7858294215791137,0.7748085770707845,0.7392359699076774,0.7341627176819612,0.6899988480495253
kr-vs-kp,0.671138050693839,0.7101710508885086,0.7193961555518321,0.7166366690943944,0.7045271442453538,0.6970322890405967,0.6817334965149124,0.6331857154518776
leaf,0.6422168027365636,0.6249777917667445,0.644863020689127,0.60845026474097,0.6292934131984548,0.5740988768482416,0.5675697281067451,0.5788084488483858
letter-recognition,0.6374555125077686,0.6345349249797142,0.6464176567777917,0.6414591604711193,0.6279096114672018,0.6342646865190422,0.6508847615391992,0.5903226778622471
liver,0.7383323607974972,0.7236976045372961,0.7429789623198013,0.728420677250778,0.736628269123378,0.6742078213611994,0.7042525656040663,0.6625588500382056
lp1_transform,0.7548804249326191,0.7489398228924072,0.7553775532996028,0.7534554702995557,0.7362249403511314,0.6552447654099877,0.6562402776066574,0.688115353934788
lp2_transform,0.6611708309704805,0.6767539466707603,0.6606340601908987,0.689930540279885,0.6624966823823634,0.5464390644893493,0.577063332977961,0.5382379987220779
lp3_transform,0.6660460178945147,0.6804013630841341,0.6697526012243333,0.6532138156189694,0.6679678070024242,0.5618940681558982,0.5868838495643932,0.5143272251896468
lp4_transform,0.73887244761933,0.7636633666892271,0.7705885126745182,0.7636069404637824,0.7275010590496873,0.6751612717352085,0.6396509713897063,0.5592685643555756
lp5_transform,0.7031192056236881,0.7081390735069132,0.7454915942527393,0.7514715591671767,0.6916512874680784,0.5737465824995931,0.6117235485094564,0.7419337737795825
lungcancer_GSE31210,0.7587317486850153,0.7640445014709766,0.7621165892752442,0.7708355320321306,0.7596866215150782,0.7143666253688714,0.6738403278176055,0.6854298633944069
lymph2,0.7269068692126919,0.7283276144368818,0.7143447766717299,0.7098680598069941,0.7308425059871159,0.7086422905187917,0.6732955202322383,0.609675838626313
madelon,0.5648299116006409,0.6339319968602691,0.633877605681585,0.6311996482083775,0.4963628190472389,0.5317019180719672,0.48414758309546696,0.5402319639533807
mfeatkarhunen,0.699699696601251,0.6920304601766991,0.7391720443854009,0.7018025672523539,0.7067575356733269,0.6417465158116016,0.6884959400326796,0.6519078426679098
movement_libras,0.6521548624379071,0.6621784516426713,0.6776567854991076,0.6660826574949249,0.6659835348347338,0.6215149406401037,0.6532319238130657,0.5788944088170777
mw1,0.7819491574686024,0.7829775893148129,0.7868846842556766,0.7936318734239756,0.7746556904705543,0.6954895301217979,0.6815314112872409,0.6626954583693996
onehr,0.7915072577412479,0.7996121356048438,0.8009421108799781,0.7992924179949517,0.7849459031541055,0.7229843848293503,0.7476129583351718,0.7329945553046022
optdigits,0.7168415081013907,0.7046338462887325,0.7083978070049654,0.7145202805859403,0.726791628415677,0.7111410015268016,0.6892651325649716,0.6527468974351497
orl,0.7890824922577464,0.7927491706918761,0.7933709565910353,0.794433575349571,0.789330570495245,0.781802409691693,0.536544110816754,0.5401820543279057
page-blocks,0.788479950339742,0.7950078584479398,0.7959855960344828,0.7928249045902195,0.0,0.7809871777576655,0.742742066374789,0.7449728437606294
parkinsons_updrs,0.7101565969948531,0.7293935927232675,0.7309660120202542,0.7239628950862725,0.7233306384586216,0.6577625113468508,0.706066836338987,0.8078645471574948
planning-relax,0.6792647187409288,0.6877286436762717,0.6002871617431247,0.7435187840207187,0.6633503099706745,0.5493358059861257,0.6337383154884781,0.5205004588090242
plasma_retinol,0.7143987997799817,0.7270943738587684,0.6988017390376728,0.715874647895801,0.716576666528728,0.6422637171135077,0.5924143685174521,0.5995738898511105
plrx,0.7000457848318019,0.6975416941918503,0.6912556472776951,0.6865379687373607,0.7026318197730328,0.58756562380978,0.6469121681452006,0.5519295941919861
promoters,0.5879912686251616,0.619907421226545,0.621528632351763,0.5445144492014828,0.5866172054336456,0.459609025758262,0.562819068719541,0.5492240084888269
pwLinear,0.6830938874831739,0.6834358801976185,0.692602686094124,0.6462857747123658,0.6815842715301177,0.5932114782270362,0.6276690077454881,0.6050825177242308
sat,0.770906459514993,0.7738543182072601,0.7702524284797754,0.7738048207519759,0.7689502543512928,0.7224164786886863,0.7284875685802455,0.6910752089509462
secom,0.7435670643666623,0.7938161094774318,0.800143862210468,0.7943002689088206,0.7332205510165257,0.759044809069493,0.68823785611275,0.6612002492907394
segment,0.7595570442379123,0.7708743393525561,0.765232941503854,0.782440812063871,0.759602220044642,0.7532251435960838,0.7139052001417916,0.7298415856469044
segmentation,0.7642115785590696,0.7756165466360031,0.7677080164775434,0.7852038204822654,0.7600373037466834,0.7493847661921491,0.7350839519932568,0.727818207638818
seismic,0.7931140724676433,0.7970857808556918,0.7885968378058872,0.7999586108172105,0.7840661408216844,0.7234545232450199,0.6831705678395829,0.6992231848487047
sentiment,0.5765390501313038,0.6422022000303796,0.778975206835698,0.6417666221475378,0.5285159949934649,0.6146035536569918,0.5656389004466058,0.7481295763591835
smartphone_brha,0.7702928869685443,0.74750356371718,0.758067280219054,0.7389731437381053,0.7537738626094089,0.6908863209537868,0.747975723255861,0.7044086042404994
sms,0.5909356847283606,0.6375788652497614,0.6594975935852228,0.6599222493735726,0.5493374874184964,0.6977487098531642,0.5369310494093782,0.4896976388584154
solar-flare_1,0.7259983453333296,0.748671265554383,0.7287441445281795,0.7447963636550681,0.7213137077181511,0.6772040508276954,0.6122399028686669,0.7906765143730461
sonar,0.7222258510917808,0.7309559486426707,0.7348629247885616,0.7275728562525308,0.720842286780019,0.6444839551483138,0.6944238337714193,0.6108209398240385
soybean-small,0.798074322569202,0.8526419972965936,0.8226626352078474,0.8434975442897858,0.8046434420216496,0.7657058325259605,0.7715499325948836,0.7766355874548065
spambase,0.7222775922358559,0.7486490472635439,0.73991185819239,0.7372129058232921,0.7197798970191519,0.6511352057436237,0.6441516455227293,0.6129405778469682
splice,0.6466791630560137,0.6725137771700317,0.673932091178983,0.6756487505953178,0.6373505565409519,0.6063821300809764,0.5646024221532037,0.5319645038805987
svhn,0.6316205565727963,0.6495246833191619,0.6495254187481004,0.651325145772732,0.6247303097626293,0.7010282822166349,0.5887960905873528,0.7323199662834345
tecator,0.732459260322684,0.7491907918418528,0.7379421060477263,0.7422851324935612,0.7080489825164541,0.6351279802911025,0.6463425456080225,0.5918770276151187
thoracic-surgery1,0.7580517160859734,0.7800551958284814,0.7501775657042593,0.7851810375537005,0.7457194600566315,0.6849570573755096,0.6526219168599308,0.6293522430555282
thoracic-surgery2,0.7405021406286645,0.7481935328211211,0.719059139125245,0.7473596710164112,0.7403847774545212,0.630794033224792,0.6417159416110796,0.7635965907435591
triazines,0.7482587674280913,0.7597280572596039,0.7560217904329205,0.7462590725724235,0.7439145726697386,0.6728775605532002,0.6856438137155749,0.7015802350072433
vehicle,0.7116078273759574,0.7203622106070366,0.7140057033932139,0.7216979862788417,0.7105786106506683,0.6817610918519247,0.6889108596143675,0.6867630488074002
waveform-noise,0.747237141210112,0.7871141028776655,0.785112261446986,0.7873639966219492,0.7407440062964185,0.6708925353361306,0.6824081937966083,0.5962532867982315
waveform,0.7677928191129497,0.7907854152794405,0.7819261055703586,0.7907994151131555,0.7651303592950327,0.7158681008468022,0.7205014728618917,0.6503135229573147
wdbc,0.7842713883635866,0.7918101723234356,0.7903758354914994,0.7931373421797149,0.7783207512201181,0.7304684812420096,0.730542359962697,0.6926433371203329
winequality,0.6979672427894689,0.6922822313822838,0.705543852067008,0.7119217607927044,0.0,0.6822242166562669,0.6474472708910735,0.6580768853453846
wisc,0.7958606410598761,0.8075856085806205,0.8043267991608787,0.8086922006382189,0.792913462039216,0.7547915526650244,0.7525547643937023,0.659991445339428
wpbc,0.7288497670996507,0.7369101697707071,0.7356002571198135,0.7400487420378561,0.7285324694915503,0.6201004637508986,0.6656846296003092,0.6096782442533164
yeast,0.7877992420711685,0.7985747682055606,0.7996436458792726,0.8010985761971314,0.7802904695346852,0.7490722909598011,0.7556886789311461,0.7436706040817933
zcell237,0.7779492800172593,0.7821732708830484,0.7850470117064999,0.801630214600794,0.7625880079627094,0.7326655301939753,0.7099133379243634,0.7299224858426373
zoo,0.7814384055001788,0.7868978374207075,0.7874336653644615,0.7786993143378215,0.793160192586121,0.7044760842564223,0.7378184494390748,0.7479443080400701
